Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
10830000,1.3002914,791.2368421052631,273.40338,1315.8558703739393,1315.8558703739393,173.05112,0.018521886,0.00013781019,0.1459367,0.002302241,1.0
10860000,1.3003131,731.5121951219512,266.8005,1226.775823482653,1226.775823482653,170.69655,0.02154372,0.00013733051,0.1457768,0.0022942636,1.0
10890000,1.3002492,715.5952380952381,281.65253,1201.0740709177085,1201.0740709177085,351.04083,0.021542128,0.000136863,0.145621,0.0022864868,1.0
10920000,1.3001033,659.6222222222223,252.09103,1101.4851298292479,1101.4851298292479,240.14206,0.018188322,0.00013638785,0.14546259,0.0022785838,1.0
10950000,1.30011,701.6444444444444,280.85083,1160.9875320141966,1160.9875320141966,466.11664,0.01884401,0.0001359089,0.14530294,0.0022706166,1.0
10980000,1.2999623,740.6410256410256,282.87656,1254.5979809328915,1254.5979809328915,388.5708,0.019152842,0.00013544117,0.14514704,0.0022628375,1.0
11010000,1.2999244,615.734693877551,243.17332,1024.9460297275564,1024.9460297275564,371.35046,0.019857986,0.00013512764,0.1450425,0.0022576223,1.0
11040000,1.2998309,674.3863636363636,257.66565,1129.516670225696,1129.516670225696,366.90182,0.018612042,0.00013465487,0.14488494,0.0022497582,1.0
11070000,1.2996805,732.4878048780488,270.3701,1240.7188829285342,1240.7188829285342,246.90317,0.019902863,0.00013418752,0.14472915,0.0022419845,1.0
11100000,1.2993705,773.2307692307693,285.55923,1296.037160864243,1296.037160864243,211.66986,0.020896386,0.00013370672,0.14456889,0.0022339874,1.0
11130000,1.2992682,748.55,277.094,1264.0144318629057,1264.0144318629057,191.94604,0.019146932,0.00013322737,0.14440912,0.0022260142,1.0
11160000,1.2992319,757.8809523809524,290.4176,1263.6704335719346,1263.6704335719346,227.61052,0.017912079,0.00013275945,0.14425313,0.002218231,1.0
11190000,1.2991152,694.825,268.39914,1198.312811110701,1198.312811110701,200.62238,0.019861944,0.00013228906,0.14409634,0.0022104073,1.0
11220000,1.2990178,654.5869565217391,268.88287,1102.747449118158,1102.747449118158,337.67923,0.020787096,0.00013198002,0.14399333,0.0022052669,1.0
11250000,1.2987269,757.0,280.97662,1290.985186162591,1290.985186162591,290.99902,0.019895583,0.00013150345,0.14383444,0.0021973392,1.0
11280000,1.2984781,707.4878048780488,255.91275,1193.7317386633013,1193.7317386633013,282.01044,0.019796956,0.00013103701,0.14367896,0.0021895808,1.0
11310000,1.2986076,716.7441860465116,274.83145,1241.0824933123022,1241.0824933123022,239.74445,0.018242382,0.0001305668,0.14352225,0.00218176,1.0
11340000,1.2985953,775.0,278.76178,1252.3760260283948,1252.3760260283948,315.27356,0.020489713,0.00013009881,0.14336626,0.0021739756,1.0
11370000,1.2985777,688.6976744186046,264.88208,1169.137336642243,1169.137336642243,278.41663,0.020498,0.00012962351,0.14320782,0.0021660696,1.0
11400000,1.2984233,789.3157894736842,292.55954,1346.3582522414233,1346.3582522414233,231.82765,0.02048665,0.00012915014,0.14305001,0.0021581955,1.0
11430000,1.2983915,749.925,283.59723,1242.1024150761161,1242.1024150761161,329.04578,0.018279655,0.00012883644,0.14294547,0.002152979,1.0
11460000,1.2982463,760.075,287.7695,1293.0926360026,1293.0926360026,235.94205,0.022673115,0.0001283596,0.1427865,0.0021450468,1.0
11490000,1.2981583,910.3333333333334,310.8289,1565.0348420992043,1565.0348420992043,101.84321,0.022456663,0.00012788016,0.14262672,0.0021370724,1.0
11520000,1.2980639,627.8333333333334,275.99496,1061.9349335469306,1061.9349335469306,311.702,0.020235743,0.0001274086,0.1424695,0.002129228,1.0
11550000,1.2979372,712.5714285714286,282.29514,1215.7259044306618,1215.7259044306618,422.43396,0.017840223,0.000126935,0.14231162,0.0021213507,1.0
11580000,1.2978467,737.0952380952381,274.0517,1252.3734800423065,1252.3734800423065,268.44135,0.020741276,0.00012647253,0.1421575,0.0021136585,1.0
11610000,1.297711,784.9166666666666,288.80475,1362.6013569445224,1362.6013569445224,163.62468,0.019853983,0.00012600752,0.14200251,0.0021059243,1.0
11640000,1.2976027,755.1,284.68463,1287.9482556849719,1287.9482556849719,224.82852,0.017418262,0.00012569664,0.14189884,0.0021007522,1.0
11670000,1.2974286,690.0,268.97903,1180.270023618232,1180.270023618232,254.99704,0.016717289,0.0001252236,0.14174119,0.002092884,1.0
11700000,1.2972455,773.3333333333334,315.08792,1332.4157586342249,1332.4157586342249,282.29733,0.017367741,0.00012475222,0.14158401,0.002085044,1.0
11730000,1.297223,764.1315789473684,291.7748,1306.2005283581584,1306.2005283581584,302.40387,0.018081062,0.000124271,0.14142366,0.0020770403,1.0
11760000,1.2970412,844.1111111111111,308.009,1459.8329606089328,1459.8329606089328,145.18892,0.019967088,0.00012380816,0.14126937,0.0020693417,1.0
11790000,1.2969857,775.7692307692307,289.6299,1341.1779996126127,1341.1779996126127,136.31259,0.019187625,0.00012332949,0.1411098,0.0020613791,1.0
11820000,1.2968524,739.575,290.76797,1272.2305451244115,1272.2305451244115,298.8459,0.018118987,0.00012286015,0.14095336,0.002053573,1.0
11850000,1.2966495,814.5135135135135,306.33765,1416.7688970356373,1416.7688970356373,217.76445,0.02101477,0.00012253875,0.14084622,0.002048227,1.0
11880000,1.2964951,777.7368421052631,292.51825,1344.4451588580482,1344.4451588580482,219.22711,0.020064283,0.00012207274,0.14069091,0.0020404756,1.0
11910000,1.2964059,865.6571428571428,309.23676,1506.1032353299004,1506.1032353299004,132.32268,0.0191845,0.00012160962,0.14053652,0.0020327722,1.0
11940000,1.2962992,703.7857142857143,280.2694,1224.2357231818494,1224.2357231818494,157.55563,0.018797588,0.0001211354,0.14037843,0.0020248848,1.0
11970000,1.2960814,761.825,298.28708,1328.1883147537708,1328.1883147537708,320.50214,0.015238876,0.0001206565,0.1402188,0.002016918,1.0
12000000,1.2956356,808.3,306.51474,1401.5912038464296,1401.5912038464296,186.2012,0.022657126,0.00012017571,0.14005855,0.002008922,1.0
12030000,1.2955525,778.3142857142857,308.06778,1393.6565212301307,1393.6565212301307,253.47957,0.018205466,0.00011969426,0.13989808,0.0020009133,1.0
12060000,1.2955137,679.8222222222222,269.30643,1175.224539370007,1175.224539370007,247.48268,0.019962806,0.000119381744,0.13979389,0.001995715,1.0
12090000,1.2955106,794.4864864864865,310.8609,1391.3628880075507,1391.3628880075507,267.68073,0.01835268,0.00011891371,0.13963789,0.00198793,1.0
12120000,1.2954643,819.2702702702703,314.05206,1442.4642046722206,1442.4642046722206,334.3632,0.017189568,0.00011843773,0.1394792,0.0019800137,1.0
12150000,1.2953637,879.7714285714286,326.58554,1543.1364453294698,1543.1364453294698,265.96988,0.020070914,0.000117963864,0.13932127,0.0019721305,1.0
12180000,1.2951413,816.2857142857143,317.01746,1448.9204564491909,1448.9204564491909,125.366615,0.018109985,0.000117483,0.13916096,0.0019641328,1.0
12210000,1.2948592,792.421052631579,325.65784,1387.615738015426,1387.615738015426,314.6069,0.019108417,0.00011716175,0.13905387,0.0019587886,1.0
12240000,1.2947272,766.025641025641,313.1737,1367.6034574539233,1367.6034574539233,264.73404,0.018384203,0.00011668769,0.13889587,0.0019509038,1.0
12270000,1.2946424,841.3611111111111,319.18945,1455.265606350369,1455.265606350369,313.3619,0.01950067,0.00011620897,0.13873628,0.0019429408,1.0
12300000,1.2945697,778.0,318.14618,1364.1835064398936,1364.1835064398936,256.62198,0.018231608,0.00011573767,0.13857919,0.001935102,1.0
12330000,1.294462,847.0857142857143,316.7297,1500.7280619621276,1500.7280619621276,242.56616,0.019408973,0.00011526123,0.13842039,0.0019271777,1.0
12360000,1.294338,836.3513513513514,309.81793,1456.3789169937372,1456.3789169937372,178.90738,0.0193188,0.00011479444,0.13826478,0.0019194128,1.0
12390000,1.2941977,813.5675675675676,311.8599,1420.404662592991,1420.404662592991,240.34865,0.018992402,0.000114314,0.13810465,0.0019114214,1.0
12420000,1.29423,749.6315789473684,302.00214,1359.6916763782501,1359.6916763782501,220.59795,0.020460192,0.00011399276,0.13799758,0.0019060785,1.0
12450000,1.2939548,717.1666666666666,291.84747,1224.6538290561632,1224.6538290561632,215.95053,0.019546364,0.00011352834,0.13784276,0.0018983535,1.0
12480000,1.2938979,661.2444444444444,278.83884,1151.5143371078702,1151.5143371078702,276.9746,0.016803356,0.00011305737,0.13768576,0.0018905192,1.0
12510000,1.2938614,788.3684210526316,319.83163,1389.3400017054457,1389.3400017054457,299.25488,0.019710267,0.00011257664,0.13752553,0.0018825233,1.0
12540000,1.2935582,778.6666666666666,311.80756,1376.4157350262005,1376.4157350262005,298.83514,0.013823177,0.00011210187,0.13736726,0.001874626,1.0
12570000,1.293329,788.9487179487179,313.49054,1417.8259397261852,1417.8259397261852,186.61172,0.018701145,0.00011162943,0.13720977,0.0018667685,1.0
12600000,1.2929785,691.952380952381,285.3956,1203.7229520339858,1203.7229520339858,304.0863,0.015746435,0.0001111552,0.13705167,0.0018588799,1.0
12630000,1.292829,716.1627906976744,281.336,1242.805462360382,1242.805462360382,300.2205,0.020998755,0.00011084214,0.13694736,0.0018536736,1.0
12660000,1.2926955,834.8,315.09763,1495.3763092888726,1495.3763092888726,179.92447,0.021683602,0.00011037073,0.13679023,0.0018458317,1.0
12690000,1.2925053,835.5555555555555,326.69644,1481.8636640475856,1481.8636640475856,226.77135,0.017790843,0.00010989312,0.13663101,0.0018378875,1.0
12720000,1.2924728,756.974358974359,312.63293,1347.111828935452,1347.111828935452,306.1242,0.017319944,0.00010942365,0.13647455,0.0018300787,1.0
12750000,1.2923243,853.4,317.50317,1522.3189494575772,1522.3189494575772,84.687874,0.023567958,0.00010895591,0.13631862,0.001822299,1.0
12780000,1.292273,802.1052631578947,317.3443,1437.3969275073002,1437.3969275073002,269.5145,0.019541744,0.000108487744,0.13616255,0.001814512,1.0
12810000,1.2922697,770.1538461538462,318.61685,1363.6781214017135,1363.6781214017135,427.67673,0.01988136,0.00010802183,0.13600726,0.001806762,1.0
12840000,1.2922183,797.5227272727273,326.5214,1458.424952558569,1458.424952558569,236.05463,0.018202463,0.00010755575,0.13585189,0.0017990093,1.0
12870000,1.292216,804.6,324.2655,1403.5341259998245,1403.5341259998245,419.6133,0.017110145,0.00010708495,0.13569497,0.0017911787,1.0
12900000,1.2922155,801.9736842105264,321.61078,1433.5437303405058,1433.5437303405058,188.89583,0.017933428,0.00010677676,0.13559222,0.001786052,1.0
12930000,1.2921147,806.0540540540541,326.8848,1448.273948002506,1448.273948002506,242.18857,0.017287172,0.00010630587,0.13543525,0.0017782201,1.0
12960000,1.2920583,708.4186046511628,306.1737,1257.1520752795907,1257.1520752795907,576.1035,0.01824043,0.00010583686,0.13527893,0.0017704181,1.0
12990000,1.2919254,903.8484848484849,331.18826,1629.637940421249,1629.637940421249,233.1406,0.016203836,0.00010536937,0.1351231,0.0017626428,1.0
13020000,1.2917454,794.2702702702703,326.2923,1425.1064210034706,1425.1064210034706,156.04445,0.017824207,0.00010490466,0.1349682,0.001754913,1.0
13050000,1.2918059,750.8372093023256,322.21436,1320.7827618936212,1320.7827618936212,439.89038,0.016208097,0.00010444209,0.134814,0.0017472185,1.0
13080000,1.2917649,735.921052631579,319.17538,1340.5632529377938,1340.5632529377938,430.39804,0.017318474,0.000103978,0.13465932,0.0017394994,1.0
13110000,1.2916163,865.7948717948718,336.21927,1588.7645319489873,1588.7645319489873,151.97917,0.0180029,0.00010351351,0.13450447,0.0017317736,1.0
13140000,1.2913182,823.875,327.40103,1471.8056491291202,1471.8056491291202,311.23215,0.016642628,0.00010304482,0.13434823,0.0017239776,1.0
13170000,1.2913115,915.2424242424242,346.2087,1658.0197816473064,1658.0197816473064,190.45721,0.019450806,0.000102729085,0.13424301,0.0017187259,1.0
13200000,1.2912518,782.921052631579,322.42706,1403.0462187120788,1403.0462187120788,195.93257,0.01825995,0.00010226423,0.13408804,0.0017109934,1.0
13230000,1.2910664,843.5142857142857,318.28354,1527.571759559427,1527.571759559427,252.23676,0.017842472,0.00010179325,0.13393109,0.0017031592,1.0
13260000,1.2908251,769.9230769230769,317.0393,1393.072974232527,1393.072974232527,188.03021,0.019989666,0.00010132918,0.13377638,0.0016954406,1.0
13290000,1.2906113,804.4594594594595,344.89307,1456.9455597014041,1456.9455597014041,265.9433,0.018469715,0.000100854464,0.13361812,0.0016875443,1.0
13320000,1.2905235,869.0857142857143,331.52884,1563.7014936004366,1563.7014936004366,271.26404,0.01713979,0.00010038787,0.1334626,0.0016797836,1.0
13350000,1.2902768,775.1052631578947,319.1797,1397.6269856252168,1397.6269856252168,263.69012,0.021292163,9.9914774e-05,0.13330488,0.0016719141,1.0
13380000,1.289997,655.5434782608696,288.16632,1177.227845168632,1177.227845168632,430.2588,0.017895127,9.9597026e-05,0.13319898,0.0016666289,1.0
13410000,1.2899051,707.9285714285714,292.27533,1276.9668426868461,1276.9668426868461,307.9536,0.021189036,9.9124125e-05,0.13304135,0.0016587633,1.0
13440000,1.2899449,749.4,294.65472,1357.1723243117333,1357.1723243117333,90.74797,0.023941182,9.865214e-05,0.13288403,0.0016509121,1.0
13470000,1.2898331,714.5581395348837,291.01404,1295.4479490629462,1295.4479490629462,207.64224,0.016525995,9.81825e-05,0.13272747,0.0016431008,1.0
13500000,1.2897003,876.5,340.39713,1596.7367516405443,1596.7367516405443,117.02694,0.019598413,9.771101e-05,0.1325703,0.0016352577,1.0
13530000,1.2895839,788.0434782608696,314.5924,1445.0500282504056,1445.0500282504056,165.745,0.017091608,9.723948e-05,0.13241315,0.0016274154,1.0
13560000,1.2892996,748.3548387096774,305.65137,1361.4207416161512,1361.4207416161512,370.0228,0.019901548,9.676049e-05,0.13225345,0.0016194481,1.0
13590000,1.2891756,702.9767441860465,303.61047,1277.1416938027671,1277.1416938027671,270.40814,0.01828886,9.644979e-05,0.1321499,0.0016142798,1.0
13620000,1.2890416,803.5945945945946,315.09283,1465.935943622847,1465.935943622847,264.90686,0.01855604,9.598756e-05,0.13199584,0.0016065914,1.0
13650000,1.2888813,725.9756097560976,309.5075,1313.5799339631708,1313.5799339631708,261.01385,0.018591417,9.552228e-05,0.13184074,0.0015988528,1.0
13680000,1.2888142,843.8888888888889,339.47516,1544.858213212755,1544.858213212755,306.60077,0.016388735,9.504844e-05,0.13168278,0.0015909709,1.0
13710000,1.288746,681.4772727272727,285.63385,1236.2634054544296,1236.2634054544296,356.0701,0.020381229,9.457551e-05,0.13152511,0.0015831043,1.0
13740000,1.2888405,814.6216216216217,340.33234,1485.2886165718774,1485.2886165718774,299.0238,0.017141439,9.410929e-05,0.13136972,0.0015753497,1.0
13770000,1.2888538,851.0285714285715,340.62448,1557.3089602845055,1557.3089602845055,438.1878,0.018425426,9.363609e-05,0.131212,0.0015674789,1.0
13800000,1.2887945,736.0888888888888,313.83786,1338.2674376601126,1338.2674376601126,283.08682,0.020130906,9.31642e-05,0.13105471,0.0015596298,1.0
13830000,1.2886773,843.625,325.1554,1527.2608336673843,1527.2608336673843,269.0347,0.019267486,9.2687e-05,0.13089563,0.0015516918,1.0
13860000,1.2886059,773.2564102564103,325.74295,1411.6529321976197,1411.6529321976197,192.99936,0.025279947,9.237691e-05,0.1307923,0.0015465345,1.0
13890000,1.2886422,741.425,328.42636,1358.2582115143537,1358.2582115143537,447.61655,0.01988039,9.190246e-05,0.13063411,0.001538643,1.0
13920000,1.2885357,797.1578947368421,332.51477,1464.141035945792,1464.141035945792,215.94363,0.016166158,9.143309e-05,0.13047767,0.001530836,1.0
13950000,1.2884103,748.1282051282051,321.0486,1365.3348347621086,1365.3348347621086,329.98563,0.018714648,9.095873e-05,0.13031957,0.0015229457,1.0
13980000,1.2882408,841.6666666666666,331.4452,1547.938752260473,1547.938752260473,374.3397,0.015442011,9.048779e-05,0.13016255,0.0015151124,1.0
14010000,1.2881774,864.875,342.08926,1589.8885042020254,1589.8885042020254,125.991394,0.019945461,9.0013375e-05,0.13000444,0.0015072214,1.0
14040000,1.288095,774.7272727272727,342.4034,1446.9032272571012,1446.9032272571012,507.94247,0.016928904,8.9539004e-05,0.1298463,0.0014993312,1.0
14070000,1.2880263,734.225,315.16464,1349.0458823949098,1349.0458823949098,64.39933,0.018801568,8.922998e-05,0.12974331,0.0014941905,1.0
14100000,1.2877572,945.65625,359.71277,1748.3593786358833,1748.3593786358833,258.8267,0.017014902,8.875798e-05,0.12958597,0.0014863398,1.0
14130000,1.287624,869.8235294117648,352.20413,1597.0231623088612,1597.0231623088612,232.4505,0.01586945,8.828386e-05,0.12942792,0.0014784533,1.0
14160000,1.2874377,839.8055555555555,336.70917,1550.7569179402458,1550.7569179402458,218.94519,0.019261293,8.78106e-05,0.12927018,0.0014705816,1.0
14190000,1.2872728,913.6060606060606,360.35892,1688.576188101913,1688.576188101913,86.582146,0.02304253,8.734735e-05,0.12911578,0.0014628763,1.0
14220000,1.2872804,767.8181818181819,313.45264,1388.064804533124,1388.064804533124,237.46115,0.015438853,8.6866086e-05,0.12895532,0.0014548713,1.0
14250000,1.2870817,813.25,342.9954,1539.2759943472015,1539.2759943472015,253.82881,0.01602732,8.6393185e-05,0.12879771,0.0014470047,1.0
14280000,1.2867774,764.55,343.94147,1443.7656354766625,1443.7656354766625,224.31111,0.018224271,8.6074266e-05,0.1286914,0.001441701,1.0
14310000,1.2867236,860.2941176470588,332.84634,1553.8694571256638,1553.8694571256638,330.09943,0.0146455355,8.559502e-05,0.12853166,0.001433729,1.0
14340000,1.2866018,910.2121212121212,348.91302,1684.3985440369809,1684.3985440369809,59.46865,0.02127006,8.5119435e-05,0.12837312,0.0014258184,1.0
14370000,1.28634,773.2564102564103,332.7554,1424.9471963980259,1424.9471963980259,143.48093,0.014980815,8.4644955e-05,0.12821496,0.001417926,1.0
14400000,1.2861766,867.0,359.11224,1611.2806404624666,1611.2806404624666,421.55167,0.015500794,8.418093e-05,0.1280603,0.0014102084,1.0
14430000,1.2860857,769.0263157894736,334.32742,1426.9256546356175,1426.9256546356175,284.81332,0.015015535,8.3714855e-05,0.12790492,0.0014024558,1.0
14460000,1.2859668,862.3428571428572,348.94604,1601.5996466653687,1601.5996466653687,268.6182,0.019694835,8.324305e-05,0.12774763,0.0013946079,1.0
14490000,1.2860194,930.1875,364.32806,1727.3123019635677,1727.3123019635677,113.77515,0.019781876,8.2928535e-05,0.12764284,0.0013893767,1.0
14520000,1.2859306,815.2162162162163,334.75983,1516.8806968057477,1516.8806968057477,132.64203,0.017335635,8.245799e-05,0.12748599,0.00138155,1.0
14550000,1.2856007,782.0263157894736,339.89987,1461.9450806693028,1461.9450806693028,297.7977,0.01874901,8.197921e-05,0.1273264,0.0013735858,1.0
14580000,1.2853693,767.625,348.17725,1420.6119155287743,1420.6119155287743,411.39954,0.015500848,8.150216e-05,0.12716734,0.0013656511,1.0
14610000,1.2852916,855.6764705882352,352.47852,1591.2160388537816,1591.2160388537816,298.7519,0.017863583,8.102673e-05,0.12700889,0.0013577429,1.0
14640000,1.2852701,861.9714285714285,355.77438,1606.907158773286,1606.907158773286,170.57007,0.015338632,8.0715814e-05,0.12690523,0.0013525712,1.0
14670000,1.2852238,772.0512820512821,324.9021,1440.9537857465255,1440.9537857465255,277.9657,0.019894969,8.023651e-05,0.12674546,0.001344599,1.0
14700000,1.2850256,875.3529411764706,358.6931,1651.7406126611372,1651.7406126611372,142.55968,0.018880703,7.976386e-05,0.12658791,0.0013367378,1.0
14730000,1.2848973,844.9444444444445,358.67493,1569.0933318138123,1569.0933318138123,372.46912,0.015941232,7.9291014e-05,0.1264303,0.0013288725,1.0
14760000,1.2846591,873.2058823529412,357.2729,1640.6358766135047,1640.6358766135047,169.31651,0.019313985,7.881522e-05,0.12627171,0.0013209581,1.0
14790000,1.2843999,854.9142857142857,345.02408,1591.8462431975775,1591.8462431975775,170.70345,0.015631622,7.83473e-05,0.12611572,0.0013131755,1.0
14820000,1.2841289,803.3783783783783,338.32828,1498.2397975309475,1498.2397975309475,199.06902,0.015824996,7.787915e-05,0.12595968,0.0013053889,1.0
14850000,1.2839447,927.3636363636364,368.0444,1739.8516050396543,1739.8516050396543,303.7328,0.016428271,7.741132e-05,0.12580374,0.0012976069,1.0
14880000,1.283717,789.0,340.2999,1468.1668192869738,1468.1668192869738,272.48273,0.019633055,7.69395e-05,0.1256465,0.0012897586,1.0
14910000,1.2835933,790.9736842105264,338.45642,1478.6882536724995,1478.6882536724995,149.38327,0.015496755,7.662302e-05,0.12554099,0.001284495,1.0
14940000,1.2834736,834.0857142857143,343.99603,1586.391660823141,1586.391660823141,230.84195,0.017008433,7.614804e-05,0.12538266,0.0012765941,1.0
14970000,1.2834284,750.525,329.26538,1383.2368234723806,1383.2368234723806,355.11832,0.018079937,7.5680706e-05,0.1252269,0.0012688214,1.0
15000000,1.2833966,852.2051282051282,357.52173,1601.6173502620723,1601.6173502620723,233.66357,0.015021959,7.520603e-05,0.12506865,0.0012609256,1.0
15030000,1.2833223,813.969696969697,342.35797,1534.0179792145889,1534.0179792145889,212.88742,0.012023504,7.472925e-05,0.124909714,0.001252995,1.0
15060000,1.2832491,927.1111111111111,368.27435,1740.6327621431062,1740.6327621431062,162.9924,0.016565032,7.425599e-05,0.124751985,0.0012451232,1.0
15090000,1.2831787,823.25,350.9023,1568.4715164695467,1568.4715164695467,245.47388,0.018832445,7.378936e-05,0.12459641,0.0012373616,1.0
15120000,1.283095,875.1142857142858,357.67377,1640.5111872809273,1640.5111872809273,303.17044,0.014372138,7.3477466e-05,0.12449245,0.0012321735,1.0
15150000,1.2830002,816.25,343.2099,1536.4603104657597,1536.4603104657597,288.17944,0.01903728,7.300405e-05,0.12433464,0.0012242991,1.0
15180000,1.2828006,910.2121212121212,353.17697,1717.015456826398,1717.015456826398,104.22586,0.011872995,7.253669e-05,0.12417887,0.0012165257,1.0
15210000,1.2826778,847.6666666666666,360.9632,1602.121325686574,1602.121325686574,145.39992,0.015817977,7.206442e-05,0.12402144,0.00120867,1.0
15240000,1.2824904,885.6764705882352,361.18295,1673.299734150662,1673.299734150662,429.83386,0.014363093,7.159893e-05,0.1238663,0.0012009278,1.0
15270000,1.2823828,845.1538461538462,333.41675,1567.9452217647008,1567.9452217647008,165.63654,0.01561638,7.112164e-05,0.12370718,0.0011929884,1.0
15300000,1.2822593,771.1142857142858,350.1627,1489.7420821678945,1489.7420821678945,420.58215,0.016825754,7.065226e-05,0.12355072,0.0011851814,1.0
15330000,1.2821358,879.6176470588235,359.8067,1656.3856981571982,1656.3856981571982,199.49269,0.018947113,7.0336144e-05,0.12344535,0.001179923,1.0
15360000,1.2820215,850.3428571428572,361.76498,1600.1751679284232,1600.1751679284232,333.1646,0.017937083,6.9854665e-05,0.123284854,0.0011719142,1.0
15390000,1.2818236,839.8571428571429,361.96606,1589.0043585470744,1589.0043585470744,358.79388,0.013143277,6.938506e-05,0.12312834,0.0011641034,1.0
15420000,1.2816972,839.0,360.95496,1576.4664787981246,1576.4664787981246,214.9281,0.015321819,6.891588e-05,0.12297192,0.0011562991,1.0
15450000,1.2816272,872.0882352941177,362.85144,1649.7437714127934,1649.7437714127934,229.79297,0.016737342,6.844559e-05,0.12281516,0.001148477,1.0
15480000,1.2814826,830.2307692307693,361.39542,1586.0689919326041,1586.0689919326041,194.21692,0.014561996,6.796677e-05,0.122655585,0.0011405125,1.0
15510000,1.2812853,973.6896551724138,377.3416,1792.4633693695068,1792.4633693695068,174.54785,0.017584248,6.749401e-05,0.12249799,0.0011326488,1.0
15540000,1.2811522,846.0,352.82312,1605.0352112259184,1605.0352112259184,64.12928,0.018582543,6.717337e-05,0.122391075,0.0011273153,1.0
15570000,1.2810168,917.3030303030303,365.1394,1736.306139731046,1736.306139731046,133.49478,0.017235566,6.6706256e-05,0.1222354,0.0011195459,1.0
15600000,1.2809376,910.2727272727273,351.95413,1718.0243846756039,1718.0243846756039,112.92962,0.016748942,6.622948e-05,0.12207648,0.0011116154,1.0
15630000,1.2808541,973.1333333333333,380.65292,1852.331581624349,1852.331581624349,92.929565,0.014000796,6.5754284e-05,0.121918075,0.0011037115,1.0
15660000,1.2806373,872.2,366.49493,1649.6536236541613,1649.6536236541613,248.8505,0.016309964,6.527845e-05,0.121759444,0.0010957965,1.0
15690000,1.280526,802.7777777777778,339.23804,1499.9316032419079,1499.9316032419079,264.2693,0.015774041,6.4810854e-05,0.12160359,0.0010880191,1.0
15720000,1.2803291,780.4193548387096,356.5572,1507.4119712459415,1507.4119712459415,256.61832,0.016576068,6.434599e-05,0.12144861,0.0010802869,1.0
15750000,1.2801722,851.4285714285714,360.53955,1618.7198729157449,1618.7198729157449,458.43536,0.014347469,6.4028e-05,0.121342644,0.0010749977,1.0
15780000,1.2800138,853.8571428571429,353.34903,1625.6842892510551,1625.6842892510551,210.50879,0.016704977,6.35498e-05,0.12118325,0.0010670435,1.0
15810000,1.2799219,808.8918918918919,345.93542,1539.2527814813561,1539.2527814813561,264.3133,0.017369213,6.3081185e-05,0.12102702,0.0010592489,1.0
15840000,1.2797816,819.0,357.8497,1545.150521542575,1545.150521542575,217.86395,0.016409403,6.26042e-05,0.12086803,0.0010513151,1.0
15870000,1.2796187,918.0967741935484,374.81277,1763.2224018722773,1763.2224018722773,290.33102,0.016572578,6.212547e-05,0.120708466,0.001043352,1.0
15900000,1.279558,933.625,372.16278,1780.0100320652127,1780.0100320652127,56.228085,0.015841492,6.181012e-05,0.12060334,0.0010381065,1.0
15930000,1.279424,970.5483870967741,382.65308,1854.1866100680443,1854.1866100680443,189.94331,0.016721053,6.133811e-05,0.12044603,0.0010302556,1.0
15960000,1.2793835,821.4324324324324,344.19263,1575.5486205864597,1575.5486205864597,117.0501,0.020205943,6.0859336e-05,0.120286435,0.0010222922,1.0
15990000,1.27933,892.939393939394,370.1147,1706.5348177678657,1706.5348177678657,159.82695,0.016424445,6.0382015e-05,0.12012732,0.0010143528,1.0
16020000,1.2792722,889.0294117647059,378.14456,1698.5511981529348,1698.5511981529348,248.33403,0.016179794,5.990384e-05,0.11996792,0.0010063989,1.0
16050000,1.2791767,916.8571428571429,381.18805,1755.4912995280642,1755.4912995280642,168.31284,0.018068999,5.94284e-05,0.11980946,0.0009984911,1.0
16080000,1.2791094,880.7096774193549,368.10574,1693.4892857291482,1693.4892857291482,264.6345,0.01915557,5.8950234e-05,0.11965006,0.0009905375,1.0
16110000,1.27903,828.4054054054054,357.99866,1581.1890891629296,1581.1890891629296,103.5975,0.016853487,5.8630147e-05,0.119543344,0.0009852132,1.0
16140000,1.278892,843.2285714285714,361.78375,1616.0871262039457,1616.0871262039457,221.86746,0.016219376,5.815632e-05,0.11938543,0.000977332,1.0
16170000,1.2787888,857.9428571428572,359.9058,1638.9757226535253,1638.9757226535253,156.07248,0.012502155,5.768645e-05,0.1192288,0.00096951635,1.0
16200000,1.2787157,841.25,361.0049,1608.681151751015,1608.681151751015,322.99866,0.014620021,5.7221398e-05,0.11907379,0.00096178125,1.0
16230000,1.278611,841.5555555555555,367.67053,1610.2752723958756,1610.2752723958756,367.1798,0.017408889,5.6749468e-05,0.11891648,0.0009539315,1.0
16260000,1.2785584,885.0,360.6406,1685.0004284345741,1685.0004284345741,138.36914,0.014526708,5.6272038e-05,0.11875733,0.0009459902,1.0
16290000,1.2784489,877.5294117647059,371.59763,1688.3155405470304,1688.3155405470304,286.16663,0.015260381,5.5804827e-05,0.118601575,0.0009382186,1.0
16320000,1.278409,940.8387096774194,375.01263,1806.582612591405,1806.582612591405,188.65877,0.019568952,5.548579e-05,0.11849524,0.0009329125,1.0
16350000,1.2783567,950.375,375.0041,1824.7368277460337,1824.7368277460337,82.294556,0.01669483,5.5007193e-05,0.11833569,0.0009249515,1.0
