Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
30000,1.4187835,24.423728813559322,0.04040343,1.9780896066026834,1.9780896066026834,1.5455118,0.033633154,0.0002996923,0.19989742,0.0049948827,1.0
60000,1.4181527,24.62372013651877,0.107081,2.194308360477068,2.194308360477068,1.0338409,0.02567601,0.00029938496,0.19979495,0.0049897707,1.0
90000,1.4172275,24.914507772020727,0.2829858,2.454872793046716,2.454872793046716,0.97981703,0.030054435,0.00029892309,0.19964102,0.0049820878,1.0
120000,1.4160676,25.275197195442594,0.4752656,2.7239032722030965,2.7239032722030965,0.86517817,0.0318364,0.00029846202,0.19948734,0.0049744197,1.0
150000,1.415282,25.072980017376196,0.6950882,2.9237655981222925,2.9237655981222925,0.8313168,0.033192225,0.00029800093,0.19933367,0.004966749,1.0
180000,1.4142401,25.54561558901683,0.87050277,3.217060481952924,3.217060481952924,0.9001291,0.03487188,0.00029753984,0.19917998,0.0049590785,1.0
210000,1.413322,24.946413137424372,1.0071138,3.385309176344035,3.385309176344035,0.75300735,0.034996603,0.00029707857,0.19902623,0.0049514067,1.0
240000,1.4119622,25.321334503950833,1.1459223,3.656984959412039,3.656984959412039,0.7415151,0.0357209,0.00029661707,0.1988724,0.00494373,1.0
270000,1.410599,25.17698343504795,1.2730868,3.7351447807764715,3.7351447807764715,0.6949775,0.035230257,0.00029615557,0.19871847,0.004936054,1.0
300000,1.4090053,25.102697998259355,1.4017371,3.9011178868194576,3.9011178868194576,0.6509689,0.036933552,0.000295694,0.19856463,0.0049283775,1.0
330000,1.4080231,24.96793760831889,1.5020888,3.9766949640982077,3.9766949640982077,0.65392196,0.03453335,0.00029523272,0.19841088,0.0049207024,1.0
360000,1.4069864,25.501763668430335,1.6183817,4.152897276431848,4.152897276431848,0.63787866,0.035735335,0.00029477137,0.1982571,0.0049130307,1.0
390000,1.4057478,25.626878868258178,1.7426801,4.26134002901541,4.26134002901541,0.6915995,0.0369562,0.0002943102,0.19810341,0.0049053603,1.0
420000,1.404442,25.89179440937782,1.8685251,4.413223447443229,4.413223447443229,0.7080278,0.035453383,0.00029384912,0.19794974,0.0048976894,1.0
450000,1.403406,25.845739910313902,1.964356,4.6105443842735765,4.6105443842735765,0.66999626,0.036765642,0.00029354176,0.19784728,0.0048925774,1.0
480000,1.4019963,26.28727272727273,1.9839212,4.6721072953397575,4.6721072953397575,0.6884146,0.039133884,0.00029308058,0.19769354,0.004884906,1.0
510000,1.4009721,26.530330882352942,2.1482155,4.953595589234043,4.953595589234043,0.7254705,0.0365526,0.00029261925,0.19753976,0.004877234,1.0
540000,1.4000564,26.50045829514207,2.2307909,5.123616036857409,5.123616036857409,0.7515639,0.0380053,0.00029215825,0.19738607,0.0048695654,1.0
570000,1.3994344,26.856348470806303,2.321903,5.190840956726446,5.190840956726446,0.8269352,0.036544956,0.0002916973,0.19723238,0.0048618964,1.0
600000,1.3990657,27.00467726847521,2.425589,5.465249794092721,5.465249794092721,0.8135574,0.03639689,0.00029123592,0.19707862,0.0048542237,1.0
630000,1.3984684,27.23612417685795,2.5165188,5.750759749455152,5.750759749455152,0.8427087,0.0371324,0.00029077375,0.19692461,0.0048465375,1.0
660000,1.3973652,27.254716981132077,2.568306,5.859794568936928,5.859794568936928,0.91408753,0.03930209,0.0002903124,0.19677082,0.0048388625,1.0
690000,1.3964411,27.09252336448598,2.6343858,6.011043988999186,6.011043988999186,1.0048555,0.039463215,0.0002898512,0.19661708,0.0048311925,1.0
720000,1.3961043,28.350980392156863,2.7934875,6.3442250246060095,6.3442250246060095,1.1426007,0.038836703,0.0002893902,0.19646338,0.0048235236,1.0
750000,1.3950063,28.793650793650794,2.9264207,6.733840249264252,6.733840249264252,1.120827,0.041197125,0.0002889285,0.19630952,0.0048158444,1.0
780000,1.394381,29.317813765182187,3.1127331,7.072773843491403,7.072773843491403,1.4229358,0.03897016,0.00028846698,0.19615564,0.0048081675,1.0
810000,1.3932927,29.82836587872559,3.2246685,7.282559941385903,7.282559941385903,1.5916305,0.037016116,0.0002880054,0.19600184,0.004800489,1.0
840000,1.3926086,30.08497409326425,3.415791,7.633164124661777,7.633164124661777,1.6006875,0.040374883,0.00028769803,0.19589935,0.0047953767,1.0
870000,1.3924896,30.180685358255452,3.5329268,7.8688318539805815,7.8688318539805815,1.8667188,0.038097754,0.00028723694,0.19574568,0.004787707,1.0
900000,1.3920408,31.4491341991342,3.7316153,8.513965461189683,8.513965461189683,2.2395275,0.04031751,0.00028677564,0.19559188,0.0047800345,1.0
930000,1.3912265,32.518435754189944,4.013656,9.20994981793718,9.20994981793718,2.7507505,0.040621407,0.00028631452,0.19543815,0.004772363,1.0
960000,1.390567,32.907344632768364,4.239526,9.415038400652719,9.415038400652719,2.9267488,0.03915563,0.00028585357,0.1952845,0.0047646966,1.0
990000,1.3897732,33.835266821345705,4.4196615,10.10654230774072,10.10654230774072,3.8520627,0.03902857,0.0002853922,0.19513072,0.0047570234,1.0
1020000,1.3886156,34.54911242603551,4.574728,10.510226383999255,10.510226383999255,4.3686337,0.04038156,0.00028493072,0.19497687,0.0047493475,1.0
1050000,1.3877095,34.93157262905162,4.8031464,10.88314805428187,10.88314805428187,4.762768,0.038600437,0.0002844694,0.19482312,0.0047416743,1.0
1080000,1.386856,35.61829268292683,5.0575585,11.508614085605585,11.508614085605585,5.8122196,0.03891141,0.0002840077,0.19466922,0.0047339937,1.0
1110000,1.3860368,36.608040201005025,5.3598886,12.117912862011066,12.117912862011066,6.003462,0.03958723,0.00028354605,0.19451538,0.0047263154,1.0
1140000,1.3847828,38.227450980392156,5.4821935,13.036639079548955,13.036639079548955,7.340803,0.03802694,0.0002830851,0.19436169,0.0047186473,1.0
1170000,1.3838426,38.84993359893758,5.792643,13.55029692822402,13.55029692822402,8.22461,0.03970536,0.00028262363,0.19420788,0.0047109723,1.0
1200000,1.3825973,39.39353099730458,6.0221896,13.948972057701765,13.948972057701765,8.171878,0.038323984,0.00028216268,0.19405419,0.0047033043,1.0
1230000,1.3819779,41.21378340365682,6.133803,14.876212856772915,14.876212856772915,9.349135,0.038469177,0.00028185503,0.19395165,0.0046981876,1.0
1260000,1.3810289,43.53709198813056,6.717765,16.681210553433846,16.681210553433846,10.794241,0.04114341,0.0002813926,0.1937975,0.0046904963,1.0
1290000,1.380454,44.482549317147196,6.8104973,16.768202904323527,16.768202904323527,12.093145,0.041620802,0.00028093104,0.19364366,0.0046828194,1.0
1320000,1.3797333,44.32779456193354,6.959005,16.467035994428883,16.467035994428883,12.250939,0.039145093,0.0002804699,0.19348994,0.004675148,1.0
1350000,1.3790971,45.58385093167702,7.3095675,17.74077373854122,17.74077373854122,13.666247,0.039232746,0.00028000824,0.19333605,0.00466747,1.0
1380000,1.378169,47.55016181229774,7.8231096,19.410161783008515,19.410161783008515,15.6834545,0.041446712,0.00027954672,0.19318224,0.0046597933,1.0
1410000,1.3775231,48.51155115511551,8.090056,20.185784723892464,20.185784723892464,18.479158,0.039545216,0.00027908463,0.19302814,0.004652107,1.0
1440000,1.3766017,51.64912280701754,8.46011,22.082590579463723,22.082590579463723,18.71664,0.04302102,0.00027862366,0.19287457,0.0046444396,1.0
1470000,1.375798,52.69230769230769,8.751628,22.977485347092685,22.977485347092685,22.331581,0.041176006,0.00027816228,0.1927208,0.0046367655,1.0
1500000,1.3751664,54.24403669724771,9.072451,23.84888588034493,23.84888588034493,22.911251,0.0444426,0.00027770133,0.19256711,0.0046290983,1.0
